od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Padang Besar → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,1.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Padang Besar → Simpang Ampat,1.0,2.0,0.0,1.0,1.0,7.0,51.0,32.0,35.0,46.0,137.0,203.0,211.0,265.0,380.0,368.0,738.0,221.0,261.0,120.0,22.0,10.0,0.0,0.0
Padang Besar → Sungai Petani,56.0,69.0,25.0,9.0,18.0,120.0,620.0,615.0,567.0,1089.0,1242.0,1744.0,1849.0,2460.0,3522.0,4210.0,7934.0,4213.0,5015.0,2878.0,2249.0,637.0,178.0,218.0
Padang Besar → Sungai Siput,6.0,0.0,0.0,0.0,6.0,0.0,36.0,25.0,2.0,29.0,68.0,69.0,102.0,105.0,184.0,180.0,254.0,104.0,33.0,52.0,83.0,12.0,0.0,0.0
Padang Besar → Taiping,8.0,10.0,4.0,3.0,9.0,13.0,86.0,70.0,74.0,246.0,345.0,434.0,541.0,709.0,761.0,1170.0,1173.0,794.0,234.0,217.0,184.0,7.0,2.0,1.0
Padang Besar → Tasek Gelugor,36.0,22.0,19.0,12.0,13.0,94.0,627.0,446.0,310.0,469.0,656.0,901.0,1358.0,1223.0,2661.0,2755.0,4705.0,3465.0,3510.0,2225.0,1855.0,694.0,6.0,369.0
Padang Besar → Unknown,0.0,0.0,0.0,0.0,6.0,61.0,29.0,40.0,22.0,6.0,8.0,8.0,13.0,9.0,17.0,8.0,20.0,9.0,11.0,4.0,5.0,1.0,0.0,0.0
Padang Rengas → Alor Setar,6.0,1.0,0.0,0.0,10.0,47.0,86.0,19.0,23.0,48.0,20.0,22.0,14.0,36.0,13.0,37.0,9.0,38.0,28.0,6.0,11.0,7.0,12.0,2.0
Padang Rengas → Anak Bukit,1.0,0.0,0.0,0.0,1.0,27.0,30.0,9.0,17.0,32.0,5.0,19.0,11.0,33.0,15.0,84.0,15.0,21.0,18.0,1.0,2.0,0.0,1.0,1.0
Padang Rengas → Arau,5.0,0.0,0.0,4.0,7.0,14.0,81.0,15.0,44.0,58.0,34.0,35.0,31.0,51.0,45.0,62.0,33.0,54.0,41.0,5.0,3.0,1.0,0.0,0.0
Padang Rengas → Bagan Serai,0.0,0.0,0.0,0.0,1.0,0.0,20.0,7.0,12.0,18.0,10.0,16.0,19.0,37.0,22.0,43.0,24.0,49.0,44.0,2.0,0.0,0.0,0.0,0.0
Padang Rengas → Bukit Ketri,0.0,0.0,0.0,0.0,1.0,7.0,11.0,5.0,6.0,6.0,3.0,6.0,6.0,6.0,4.0,7.0,14.0,9.0,7.0,0.0,1.0,0.0,0.0,0.0
Padang Rengas → Bukit Mertajam,5.0,6.0,4.0,1.0,4.0,51.0,560.0,139.0,274.0,102.0,85.0,97.0,98.0,93.0,134.0,129.0,150.0,181.0,229.0,111.0,37.0,3.0,1.0,0.0
Padang Rengas → Bukit Tengah,2.0,5.0,1.0,2.0,9.0,45.0,102.0,117.0,37.0,28.0,24.0,40.0,32.0,31.0,28.0,65.0,14.0,62.0,148.0,28.0,18.0,2.0,0.0,0.0
Padang Rengas → Butterworth,2.0,9.0,1.0,7.0,51.0,81.0,230.0,71.0,105.0,241.0,86.0,138.0,70.0,125.0,75.0,150.0,49.0,168.0,157.0,55.0,12.0,3.0,3.0,1.0
Padang Rengas → Gurun,0.0,1.0,0.0,1.0,0.0,5.0,24.0,4.0,10.0,13.0,6.0,10.0,2.0,6.0,11.0,23.0,8.0,47.0,12.0,7.0,3.0,0.0,4.0,0.0
Padang Rengas → Ipoh,14.0,23.0,7.0,12.0,35.0,147.0,328.0,498.0,345.0,221.0,346.0,147.0,207.0,380.0,471.0,389.0,205.0,193.0,176.0,144.0,58.0,37.0,1.0,1.0
Padang Rengas → Kamunting,2.0,1.0,1.0,1.0,1.0,16.0,62.0,106.0,20.0,50.0,35.0,39.0,37.0,60.0,45.0,66.0,30.0,125.0,94.0,72.0,1.0,1.0,1.0,0.0
Padang Rengas → Kobah,2.0,0.0,0.0,0.0,0.0,6.0,9.0,9.0,12.0,20.0,13.0,11.0,5.0,14.0,20.0,22.0,5.0,23.0,4.0,4.0,3.0,0.0,1.0,0.0
Padang Rengas → Kodiang,0.0,0.0,0.0,0.0,0.0,4.0,15.0,2.0,4.0,6.0,2.0,6.0,6.0,10.0,2.0,7.0,4.0,23.0,19.0,0.0,0.0,0.0,0.0,0.0
Padang Rengas → Kuala Kangsar,0.0,2.0,1.0,0.0,13.0,6.0,35.0,131.0,25.0,22.0,27.0,18.0,39.0,81.0,37.0,52.0,44.0,150.0,23.0,8.0,8.0,0.0,0.0,3.0
Padang Rengas → Nibong Tebal,3.0,1.0,0.0,0.0,1.0,5.0,125.0,76.0,18.0,33.0,33.0,20.0,14.0,28.0,19.0,31.0,10.0,46.0,91.0,34.0,16.0,1.0,0.0,3.0
Padang Rengas → Padang Besar,9.0,3.0,20.0,18.0,135.0,187.0,334.0,15.0,268.0,79.0,45.0,7.0,25.0,17.0,14.0,7.0,11.0,6.0,1.0,1.0,3.0,1.0,0.0,1.0
Padang Rengas → Padang Rengas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0
Padang Rengas → Parit Buntar,0.0,3.0,0.0,0.0,4.0,47.0,336.0,118.0,28.0,60.0,37.0,25.0,34.0,28.0,39.0,30.0,21.0,72.0,165.0,81.0,2.0,0.0,1.0,1.0
Padang Rengas → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Padang Rengas → Simpang Ampat,5.0,5.0,0.0,0.0,0.0,48.0,149.0,92.0,39.0,47.0,33.0,44.0,12.0,37.0,24.0,54.0,18.0,56.0,180.0,39.0,30.0,2.0,0.0,0.0
Padang Rengas → Sungai Petani,11.0,2.0,3.0,0.0,5.0,19.0,50.0,23.0,31.0,76.0,39.0,48.0,33.0,70.0,53.0,97.0,39.0,109.0,45.0,31.0,13.0,0.0,1.0,0.0
Padang Rengas → Sungai Siput,0.0,0.0,0.0,0.0,1.0,0.0,10.0,20.0,19.0,6.0,21.0,3.0,20.0,24.0,24.0,28.0,20.0,15.0,15.0,6.0,2.0,1.0,0.0,0.0
Padang Rengas → Taiping,8.0,1.0,0.0,0.0,9.0,41.0,530.0,294.0,138.0,519.0,125.0,329.0,122.0,274.0,130.0,258.0,88.0,280.0,123.0,46.0,1.0,1.0,1.0,2.0
Padang Rengas → Tasek Gelugor,8.0,10.0,0.0,0.0,1.0,6.0,19.0,21.0,14.0,21.0,16.0,25.0,11.0,53.0,13.0,37.0,15.0,70.0,33.0,46.0,11.0,0.0,0.0,0.0
Padang Rengas → Unknown,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Parit Buntar → Alor Setar,22.0,7.0,9.0,9.0,12.0,300.0,370.0,473.0,141.0,344.0,196.0,293.0,203.0,288.0,215.0,264.0,230.0,279.0,305.0,178.0,98.0,7.0,6.0,3.0
Parit Buntar → Anak Bukit,12.0,9.0,3.0,5.0,7.0,122.0,175.0,308.0,78.0,163.0,162.0,143.0,156.0,218.0,226.0,209.0,239.0,248.0,350.0,127.0,111.0,13.0,7.0,1.0
Parit Buntar → Arau,45.0,16.0,8.0,9.0,24.0,208.0,362.0,483.0,193.0,416.0,294.0,314.0,330.0,442.0,433.0,464.0,312.0,319.0,431.0,90.0,100.0,41.0,0.0,8.0
Parit Buntar → Bagan Serai,3.0,0.0,1.0,0.0,0.0,6.0,79.0,78.0,8.0,29.0,7.0,14.0,67.0,37.0,57.0,32.0,81.0,174.0,176.0,103.0,8.0,2.0,2.0,1.0
Parit Buntar → Bukit Ketri,2.0,2.0,0.0,1.0,0.0,9.0,31.0,29.0,24.0,28.0,20.0,13.0,30.0,28.0,37.0,35.0,40.0,66.0,34.0,19.0,8.0,5.0,0.0,1.0
Parit Buntar → Bukit Mertajam,27.0,21.0,5.0,6.0,9.0,151.0,705.0,2271.0,1063.0,394.0,608.0,416.0,522.0,378.0,479.0,385.0,462.0,345.0,786.0,358.0,340.0,45.0,19.0,16.0
Parit Buntar → Bukit Tengah,16.0,11.0,2.0,1.0,5.0,173.0,414.0,431.0,234.0,113.0,182.0,131.0,196.0,141.0,128.0,167.0,152.0,141.0,148.0,120.0,16.0,10.0,5.0,3.0
Parit Buntar → Butterworth,132.0,51.0,26.0,12.0,41.0,324.0,1244.0,2280.0,771.0,859.0,1129.0,694.0,694.0,537.0,575.0,542.0,501.0,390.0,662.0,511.0,48.0,21.0,28.0,26.0
Parit Buntar → Gurun,10.0,7.0,2.0,0.0,2.0,102.0,119.0,207.0,41.0,105.0,76.0,86.0,57.0,94.0,95.0,106.0,101.0,141.0,103.0,56.0,26.0,5.0,2.0,0.0
Parit Buntar → Ipoh,141.0,60.0,34.0,34.0,51.0,620.0,1008.0,1514.0,672.0,1326.0,299.0,639.0,910.0,363.0,1139.0,397.0,1184.0,770.0,861.0,703.0,99.0,121.0,9.0,2.0
Parit Buntar → Kamunting,9.0,3.0,5.0,2.0,0.0,64.0,131.0,142.0,335.0,180.0,62.0,51.0,182.0,66.0,142.0,85.0,207.0,249.0,331.0,179.0,19.0,1.0,1.0,1.0
Parit Buntar → Kobah,7.0,6.0,0.0,0.0,2.0,23.0,84.0,86.0,29.0,100.0,56.0,61.0,49.0,96.0,93.0,86.0,76.0,113.0,76.0,46.0,13.0,5.0,8.0,3.0
Parit Buntar → Kodiang,1.0,0.0,1.0,0.0,2.0,37.0,41.0,67.0,19.0,61.0,51.0,58.0,47.0,106.0,63.0,81.0,68.0,45.0,80.0,24.0,19.0,9.0,0.0,0.0
Parit Buntar → Kuala Kangsar,23.0,7.0,9.0,3.0,2.0,46.0,350.0,531.0,152.0,190.0,79.0,63.0,162.0,117.0,151.0,118.0,183.0,263.0,152.0,192.0,17.0,4.0,0.0,0.0
Parit Buntar → Nibong Tebal,3.0,1.0,0.0,1.0,0.0,7.0,9.0,43.0,9.0,12.0,13.0,13.0,34.0,22.0,28.0,20.0,22.0,16.0,17.0,24.0,16.0,1.0,2.0,0.0
Parit Buntar → Padang Besar,132.0,52.0,33.0,15.0,70.0,1999.0,1211.0,1890.0,1350.0,977.0,763.0,168.0,307.0,112.0,198.0,63.0,115.0,28.0,64.0,30.0,33.0,23.0,15.0,3.0
Parit Buntar → Padang Rengas,3.0,1.0,1.0,1.0,8.0,24.0,156.0,209.0,137.0,32.0,17.0,15.0,50.0,24.0,34.0,34.0,60.0,59.0,39.0,55.0,6.0,0.0,0.0,1.0
Parit Buntar → Parit Buntar,0.0,4.0,2.0,0.0,0.0,1.0,13.0,8.0,9.0,6.0,2.0,3.0,4.0,5.0,8.0,6.0,15.0,8.0,6.0,1.0,5.0,7.0,16.0,9.0
Parit Buntar → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,17.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parit Buntar → Simpang Ampat,11.0,5.0,1.0,0.0,2.0,53.0,309.0,364.0,66.0,84.0,130.0,108.0,123.0,109.0,165.0,121.0,166.0,113.0,206.0,222.0,56.0,5.0,2.0,3.0
Parit Buntar → Sungai Petani,21.0,21.0,3.0,6.0,16.0,116.0,401.0,579.0,171.0,305.0,331.0,363.0,274.0,341.0,289.0,537.0,291.0,562.0,398.0,378.0,98.0,11.0,20.0,8.0
Parit Buntar → Sungai Siput,4.0,2.0,1.0,0.0,0.0,31.0,63.0,257.0,48.0,73.0,38.0,28.0,72.0,35.0,85.0,55.0,131.0,105.0,65.0,41.0,31.0,7.0,0.0,0.0
Parit Buntar → Taiping,42.0,22.0,11.0,8.0,14.0,243.0,1174.0,1476.0,898.0,1092.0,242.0,328.0,966.0,367.0,678.0,319.0,598.0,491.0,352.0,256.0,46.0,11.0,4.0,0.0
Parit Buntar → Tasek Gelugor,22.0,9.0,3.0,2.0,3.0,48.0,113.0,194.0,95.0,195.0,107.0,129.0,113.0,203.0,154.0,203.0,120.0,190.0,134.0,202.0,31.0,16.0,28.0,14.0
Parit Buntar → Unknown,0.0,0.0,0.0,0.0,1.0,4.0,7.0,4.0,1.0,1.0,3.0,2.0,4.0,2.0,4.0,0.0,2.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0
Simpang Ampat → Alor Setar,37.0,15.0,9.0,7.0,10.0,184.0,426.0,660.0,131.0,216.0,343.0,201.0,231.0,187.0,210.0,190.0,316.0,227.0,314.0,183.0,125.0,9.0,12.0,3.0
Simpang Ampat → Anak Bukit,8.0,3.0,3.0,3.0,8.0,39.0,141.0,199.0,56.0,87.0,128.0,60.0,100.0,109.0,166.0,97.0,154.0,111.0,191.0,77.0,59.0,8.0,8.0,5.0
Simpang Ampat → Arau,29.0,20.0,19.0,4.0,10.0,129.0,323.0,365.0,90.0,314.0,387.0,128.0,300.0,156.0,327.0,164.0,312.0,174.0,377.0,158.0,134.0,52.0,2.0,5.0
Simpang Ampat → Bagan Serai,7.0,6.0,1.0,0.0,3.0,13.0,173.0,191.0,73.0,227.0,41.0,115.0,299.0,120.0,262.0,108.0,229.0,248.0,308.0,252.0,14.0,1.0,0.0,0.0
Simpang Ampat → Bukit Ketri,1.0,6.0,1.0,0.0,1.0,15.0,33.0,82.0,24.0,46.0,100.0,17.0,35.0,5.0,44.0,14.0,69.0,49.0,84.0,38.0,191.0,21.0,1.0,4.0
Simpang Ampat → Bukit Mertajam,10.0,8.0,4.0,4.0,8.0,67.0,628.0,998.0,291.0,93.0,253.0,97.0,223.0,68.0,235.0,74.0,225.0,101.0,238.0,119.0,63.0,4.0,7.0,3.0
Simpang Ampat → Bukit Tengah,1.0,0.0,1.0,0.0,2.0,4.0,106.0,286.0,105.0,25.0,59.0,20.0,60.0,32.0,47.0,27.0,46.0,23.0,123.0,43.0,11.0,1.0,2.0,2.0
Simpang Ampat → Butterworth,50.0,17.0,11.0,18.0,14.0,244.0,1640.0,3179.0,859.0,634.0,1394.0,377.0,876.0,355.0,927.0,355.0,732.0,371.0,616.0,556.0,174.0,12.0,9.0,7.0
Simpang Ampat → Gurun,8.0,6.0,4.0,3.0,3.0,18.0,69.0,114.0,22.0,36.0,73.0,46.0,50.0,93.0,72.0,61.0,58.0,106.0,145.0,196.0,35.0,0.0,11.0,1.0
Simpang Ampat → Ipoh,125.0,72.0,43.0,13.0,43.0,620.0,1094.0,1153.0,869.0,960.0,266.0,820.0,792.0,507.0,897.0,435.0,910.0,817.0,856.0,421.0,99.0,116.0,10.0,2.0
Simpang Ampat → Kamunting,8.0,1.0,2.0,2.0,3.0,31.0,508.0,540.0,457.0,224.0,190.0,130.0,308.0,206.0,237.0,252.0,375.0,515.0,543.0,323.0,84.0,4.0,0.0,6.0
Simpang Ampat → Kobah,2.0,2.0,3.0,0.0,3.0,23.0,92.0,146.0,34.0,98.0,95.0,54.0,51.0,69.0,78.0,66.0,99.0,104.0,121.0,143.0,51.0,1.0,5.0,1.0
Simpang Ampat → Kodiang,0.0,1.0,0.0,0.0,4.0,37.0,64.0,72.0,13.0,40.0,96.0,15.0,49.0,43.0,68.0,29.0,58.0,40.0,54.0,37.0,20.0,11.0,1.0,7.0
Simpang Ampat → Kuala Kangsar,14.0,5.0,0.0,3.0,6.0,81.0,184.0,174.0,146.0,160.0,124.0,111.0,138.0,115.0,111.0,131.0,177.0,338.0,177.0,237.0,31.0,3.0,0.0,1.0
Simpang Ampat → Nibong Tebal,2.0,5.0,3.0,0.0,1.0,10.0,373.0,636.0,48.0,224.0,13.0,57.0,141.0,76.0,159.0,87.0,267.0,186.0,231.0,103.0,2.0,1.0,0.0,0.0
Simpang Ampat → Padang Besar,75.0,25.0,10.0,10.0,12.0,814.0,763.0,749.0,419.0,251.0,330.0,96.0,128.0,36.0,92.0,16.0,52.0,35.0,31.0,6.0,9.0,1.0,7.0,0.0
Simpang Ampat → Padang Rengas,0.0,0.0,0.0,0.0,0.0,7.0,51.0,114.0,121.0,44.0,21.0,11.0,43.0,17.0,46.0,24.0,53.0,62.0,65.0,76.0,9.0,0.0,0.0,0.0
Simpang Ampat → Parit Buntar,4.0,7.0,3.0,4.0,9.0,30.0,147.0,156.0,81.0,119.0,39.0,74.0,200.0,78.0,203.0,110.0,242.0,338.0,284.0,158.0,9.0,0.0,1.0,5.0
Simpang Ampat → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Simpang Ampat → Simpang Ampat,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,12.0,1.0,4.0,5.0,2.0,1.0,0.0,2.0,5.0,4.0,9.0,9.0,1.0,1.0,2.0,1.0
Simpang Ampat → Sungai Petani,18.0,18.0,8.0,4.0,4.0,187.0,310.0,760.0,112.0,206.0,334.0,250.0,344.0,299.0,447.0,300.0,456.0,434.0,545.0,575.0,127.0,2.0,18.0,0.0
Simpang Ampat → Sungai Siput,7.0,4.0,2.0,1.0,5.0,38.0,86.0,93.0,89.0,155.0,46.0,77.0,102.0,75.0,130.0,83.0,136.0,143.0,98.0,149.0,138.0,54.0,0.0,1.0
Simpang Ampat → Taiping,38.0,17.0,14.0,8.0,16.0,438.0,867.0,656.0,526.0,805.0,343.0,393.0,628.0,394.0,529.0,392.0,590.0,991.0,820.0,569.0,112.0,5.0,3.0,5.0
Simpang Ampat → Tasek Gelugor,6.0,1.0,1.0,0.0,1.0,60.0,114.0,121.0,30.0,71.0,79.0,65.0,96.0,84.0,183.0,90.0,197.0,100.0,118.0,80.0,12.0,1.0,10.0,0.0
Simpang Ampat → Unknown,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0
Sungai Petani → Alor Setar,273.0,143.0,78.0,49.0,173.0,2182.0,10203.0,11420.0,10499.0,3610.0,5635.0,3408.0,5415.0,3124.0,5150.0,6031.0,5538.0,6521.0,6535.0,4898.0,1801.0,2508.0,625.0,66.0
Sungai Petani → Anak Bukit,127.0,62.0,26.0,22.0,55.0,976.0,5813.0,7314.0,4536.0,1422.0,2237.0,1297.0,2337.0,1494.0,2803.0,3162.0,3577.0,3932.0,4353.0,2867.0,1287.0,1512.0,385.0,76.0
Sungai Petani → Arau,239.0,114.0,79.0,42.0,191.0,2594.0,6495.0,5110.0,4869.0,2142.0,4313.0,1755.0,4291.0,1819.0,4617.0,4602.0,4689.0,4235.0,4003.0,4249.0,1520.0,2674.0,206.0,336.0
Sungai Petani → Bagan Serai,10.0,5.0,7.0,1.0,5.0,17.0,187.0,150.0,206.0,101.0,122.0,205.0,119.0,233.0,152.0,308.0,230.0,444.0,164.0,130.0,19.0,6.0,3.0,1.0
Sungai Petani → Bukit Ketri,17.0,22.0,7.0,7.0,15.0,243.0,626.0,751.0,714.0,368.0,565.0,289.0,546.0,269.0,678.0,612.0,815.0,716.0,956.0,958.0,337.0,671.0,37.0,101.0
Sungai Petani → Bukit Mertajam,226.0,89.0,25.0,33.0,57.0,569.0,5502.0,10178.0,5912.0,4703.0,2207.0,2981.0,1739.0,2328.0,1485.0,2584.0,2945.0,2703.0,2830.0,2280.0,2117.0,545.0,722.0,245.0
Sungai Petani → Bukit Tengah,40.0,29.0,15.0,13.0,27.0,258.0,2602.0,4429.0,1571.0,763.0,383.0,844.0,440.0,725.0,554.0,959.0,1041.0,1041.0,1133.0,880.0,788.0,227.0,279.0,109.0
Sungai Petani → Butterworth,265.0,141.0,90.0,53.0,75.0,748.0,6693.0,7650.0,6071.0,6256.0,3116.0,5259.0,2632.0,4347.0,2403.0,4230.0,4391.0,3553.0,2935.0,2192.0,1871.0,640.0,531.0,95.0
Sungai Petani → Gurun,22.0,16.0,18.0,28.0,144.0,615.0,803.0,832.0,784.0,292.0,555.0,500.0,650.0,666.0,1147.0,1409.0,1201.0,1413.0,1669.0,1039.0,451.0,444.0,220.0,5.0
Sungai Petani → Ipoh,188.0,92.0,54.0,34.0,35.0,286.0,1125.0,850.0,1651.0,685.0,768.0,1599.0,745.0,1397.0,1011.0,1587.0,1273.0,1035.0,880.0,272.0,136.0,109.0,28.0,2.0
Sungai Petani → Kamunting,16.0,11.0,5.0,4.0,1.0,33.0,479.0,129.0,275.0,94.0,127.0,246.0,104.0,242.0,132.0,311.0,193.0,237.0,199.0,42.0,24.0,8.0,1.0,0.0
Sungai Petani → Kobah,33.0,16.0,8.0,16.0,64.0,299.0,1025.0,1448.0,870.0,401.0,719.0,495.0,809.0,544.0,1043.0,1207.0,1472.0,2085.0,1891.0,1321.0,685.0,504.0,247.0,19.0
Sungai Petani → Kodiang,27.0,11.0,20.0,8.0,17.0,374.0,717.0,693.0,655.0,393.0,832.0,376.0,901.0,482.0,1064.0,1199.0,1267.0,1315.0,1017.0,870.0,430.0,705.0,54.0,105.0
Sungai Petani → Kuala Kangsar,10.0,22.0,6.0,8.0,9.0,51.0,260.0,173.0,290.0,120.0,193.0,324.0,171.0,414.0,202.0,439.0,279.0,381.0,179.0,73.0,34.0,11.0,5.0,2.0
Sungai Petani → Nibong Tebal,5.0,3.0,13.0,4.0,5.0,42.0,410.0,461.0,284.0,149.0,149.0,333.0,257.0,448.0,309.0,625.0,840.0,355.0,393.0,114.0,20.0,11.0,5.0,1.0
Sungai Petani → Padang Besar,565.0,184.0,117.0,90.0,450.0,4944.0,5343.0,8324.0,10816.0,4595.0,6346.0,2310.0,3494.0,1393.0,2288.0,1484.0,944.0,586.0,453.0,388.0,144.0,305.0,50.0,90.0
Sungai Petani → Padang Rengas,4.0,0.0,2.0,0.0,5.0,21.0,71.0,29.0,142.0,35.0,47.0,69.0,21.0,59.0,46.0,94.0,33.0,75.0,74.0,6.0,6.0,1.0,1.0,0.0
