od_pair,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
Sungai Petani → Parit Buntar,16.0,8.0,3.0,4.0,9.0,40.0,663.0,646.0,423.0,207.0,225.0,371.0,270.0,412.0,257.0,457.0,447.0,421.0,449.0,188.0,37.0,4.0,2.0,3.0
Sungai Petani → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,36.0,21.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sungai Petani → Simpang Ampat,20.0,11.0,7.0,6.0,6.0,68.0,535.0,532.0,434.0,202.0,158.0,435.0,235.0,515.0,298.0,566.0,464.0,642.0,540.0,119.0,44.0,10.0,3.0,1.0
Sungai Petani → Sungai Petani,2.0,3.0,2.0,2.0,0.0,2.0,41.0,42.0,20.0,9.0,14.0,16.0,8.0,14.0,16.0,11.0,10.0,11.0,13.0,10.0,8.0,4.0,8.0,5.0
Sungai Petani → Sungai Siput,9.0,3.0,3.0,2.0,3.0,25.0,122.0,63.0,142.0,56.0,88.0,154.0,66.0,188.0,105.0,201.0,137.0,145.0,78.0,14.0,13.0,12.0,1.0,1.0
Sungai Petani → Taiping,35.0,26.0,4.0,1.0,10.0,166.0,646.0,314.0,680.0,218.0,328.0,605.0,265.0,624.0,318.0,796.0,578.0,719.0,588.0,130.0,59.0,3.0,6.0,1.0
Sungai Petani → Tasek Gelugor,51.0,18.0,13.0,3.0,24.0,90.0,724.0,1657.0,1038.0,844.0,425.0,851.0,471.0,931.0,702.0,1231.0,1209.0,1331.0,1362.0,785.0,617.0,178.0,279.0,77.0
Sungai Petani → Unknown,0.0,0.0,0.0,0.0,1.0,5.0,15.0,13.0,3.0,5.0,3.0,4.0,10.0,4.0,9.0,1.0,11.0,21.0,7.0,4.0,4.0,3.0,0.0,0.0
Sungai Siput → Alor Setar,17.0,2.0,3.0,1.0,79.0,15.0,31.0,34.0,97.0,48.0,65.0,46.0,51.0,46.0,74.0,40.0,52.0,80.0,15.0,4.0,15.0,3.0,0.0,0.0
Sungai Siput → Anak Bukit,2.0,1.0,3.0,0.0,15.0,14.0,12.0,17.0,39.0,21.0,20.0,17.0,43.0,29.0,44.0,39.0,44.0,37.0,23.0,1.0,9.0,2.0,3.0,1.0
Sungai Siput → Arau,22.0,9.0,5.0,7.0,60.0,46.0,86.0,58.0,156.0,83.0,121.0,56.0,140.0,55.0,153.0,27.0,118.0,92.0,63.0,3.0,7.0,13.0,2.0,5.0
Sungai Siput → Bagan Serai,0.0,1.0,0.0,0.0,2.0,17.0,79.0,49.0,44.0,26.0,55.0,28.0,57.0,24.0,202.0,34.0,60.0,44.0,44.0,14.0,4.0,1.0,1.0,0.0
Sungai Siput → Bukit Ketri,1.0,0.0,0.0,0.0,8.0,0.0,7.0,3.0,32.0,9.0,12.0,6.0,40.0,18.0,24.0,14.0,41.0,21.0,6.0,0.0,1.0,1.0,0.0,2.0
Sungai Siput → Bukit Mertajam,11.0,5.0,9.0,10.0,82.0,192.0,303.0,78.0,345.0,96.0,207.0,107.0,198.0,109.0,257.0,132.0,211.0,243.0,198.0,30.0,55.0,13.0,0.0,0.0
Sungai Siput → Bukit Tengah,0.0,3.0,0.0,1.0,37.0,101.0,136.0,72.0,77.0,39.0,94.0,23.0,55.0,30.0,83.0,32.0,94.0,95.0,106.0,34.0,44.0,2.0,0.0,2.0
Sungai Siput → Butterworth,35.0,29.0,10.0,31.0,258.0,192.0,621.0,252.0,653.0,248.0,390.0,191.0,313.0,204.0,309.0,153.0,289.0,312.0,208.0,109.0,41.0,6.0,1.0,2.0
Sungai Siput → Gurun,1.0,0.0,0.0,0.0,5.0,8.0,28.0,19.0,24.0,12.0,12.0,19.0,18.0,10.0,38.0,19.0,24.0,48.0,6.0,14.0,19.0,0.0,2.0,0.0
Sungai Siput → Ipoh,95.0,29.0,15.0,13.0,10.0,76.0,1530.0,2985.0,1684.0,497.0,1166.0,289.0,187.0,853.0,302.0,480.0,214.0,403.0,514.0,161.0,71.0,13.0,6.0,5.0
Sungai Siput → Kamunting,8.0,3.0,1.0,1.0,4.0,126.0,423.0,64.0,59.0,56.0,80.0,42.0,47.0,78.0,93.0,78.0,95.0,286.0,151.0,10.0,0.0,0.0,0.0,0.0
Sungai Siput → Kobah,1.0,0.0,0.0,2.0,45.0,56.0,32.0,11.0,16.0,13.0,10.0,12.0,15.0,12.0,11.0,23.0,12.0,28.0,1.0,2.0,4.0,0.0,0.0,0.0
Sungai Siput → Kodiang,0.0,0.0,0.0,1.0,5.0,5.0,1.0,4.0,8.0,3.0,7.0,10.0,11.0,7.0,17.0,4.0,7.0,7.0,3.0,0.0,2.0,0.0,0.0,0.0
Sungai Siput → Kuala Kangsar,5.0,0.0,3.0,0.0,1.0,6.0,77.0,24.0,71.0,31.0,51.0,47.0,83.0,73.0,51.0,58.0,46.0,135.0,133.0,11.0,3.0,1.0,1.0,0.0
Sungai Siput → Nibong Tebal,9.0,4.0,0.0,1.0,14.0,44.0,77.0,46.0,60.0,30.0,87.0,64.0,81.0,57.0,159.0,44.0,103.0,109.0,89.0,8.0,4.0,2.0,0.0,0.0
Sungai Siput → Padang Besar,11.0,19.0,14.0,12.0,387.0,242.0,291.0,38.0,248.0,88.0,114.0,20.0,37.0,10.0,35.0,3.0,29.0,7.0,8.0,9.0,1.0,5.0,0.0,0.0
Sungai Siput → Padang Rengas,0.0,3.0,0.0,0.0,7.0,16.0,23.0,2.0,11.0,17.0,17.0,6.0,7.0,3.0,17.0,18.0,5.0,16.0,19.0,4.0,0.0,0.0,0.0,0.0
Sungai Siput → Parit Buntar,10.0,3.0,10.0,2.0,6.0,32.0,94.0,42.0,88.0,44.0,88.0,52.0,97.0,35.0,96.0,38.0,91.0,96.0,182.0,101.0,12.0,0.0,0.0,0.0
Sungai Siput → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sungai Siput → Simpang Ampat,10.0,3.0,2.0,3.0,49.0,137.0,326.0,104.0,111.0,51.0,122.0,79.0,83.0,53.0,107.0,60.0,154.0,147.0,130.0,34.0,26.0,1.0,5.0,1.0
Sungai Siput → Sungai Petani,11.0,6.0,4.0,3.0,23.0,33.0,100.0,72.0,118.0,50.0,117.0,84.0,131.0,107.0,180.0,127.0,160.0,183.0,46.0,33.0,19.0,0.0,2.0,1.0
Sungai Siput → Sungai Siput,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0
Sungai Siput → Taiping,10.0,4.0,4.0,8.0,18.0,216.0,584.0,487.0,272.0,163.0,235.0,173.0,192.0,211.0,258.0,326.0,230.0,661.0,250.0,31.0,1.0,4.0,2.0,1.0
Sungai Siput → Tasek Gelugor,6.0,2.0,1.0,1.0,9.0,12.0,41.0,21.0,30.0,23.0,66.0,42.0,45.0,36.0,48.0,41.0,63.0,90.0,16.0,18.0,12.0,0.0,1.0,0.0
Sungai Siput → Unknown,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,0.0,2.0,1.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taiping → Alor Setar,44.0,16.0,13.0,6.0,39.0,202.0,385.0,209.0,227.0,468.0,210.0,382.0,232.0,404.0,306.0,491.0,263.0,465.0,217.0,259.0,193.0,21.0,10.0,1.0
Taiping → Anak Bukit,13.0,4.0,7.0,3.0,58.0,138.0,211.0,140.0,73.0,187.0,110.0,181.0,97.0,262.0,178.0,331.0,164.0,450.0,249.0,57.0,96.0,13.0,13.0,1.0
Taiping → Arau,75.0,33.0,27.0,14.0,65.0,191.0,489.0,197.0,326.0,544.0,241.0,360.0,351.0,469.0,338.0,435.0,266.0,408.0,291.0,44.0,87.0,38.0,2.0,5.0
Taiping → Bagan Serai,14.0,9.0,4.0,1.0,2.0,59.0,210.0,166.0,67.0,208.0,153.0,405.0,238.0,329.0,263.0,359.0,301.0,573.0,677.0,305.0,17.0,2.0,2.0,3.0
Taiping → Bukit Ketri,1.0,4.0,3.0,0.0,6.0,9.0,37.0,25.0,16.0,41.0,13.0,43.0,18.0,33.0,34.0,43.0,36.0,99.0,49.0,11.0,31.0,16.0,0.0,2.0
Taiping → Bukit Mertajam,67.0,38.0,26.0,9.0,63.0,277.0,2034.0,811.0,1137.0,1105.0,661.0,889.0,528.0,897.0,570.0,1132.0,667.0,1294.0,1077.0,475.0,226.0,24.0,41.0,12.0
Taiping → Bukit Tengah,18.0,14.0,7.0,4.0,12.0,279.0,1031.0,876.0,441.0,274.0,155.0,266.0,188.0,266.0,206.0,445.0,194.0,687.0,496.0,246.0,98.0,4.0,2.0,2.0
Taiping → Butterworth,289.0,97.0,43.0,55.0,186.0,1443.0,3753.0,1645.0,1803.0,3238.0,1426.0,2323.0,1287.0,2253.0,1133.0,2362.0,1062.0,2433.0,1603.0,1005.0,178.0,40.0,10.0,19.0
Taiping → Gurun,28.0,4.0,3.0,3.0,12.0,35.0,84.0,50.0,47.0,111.0,66.0,125.0,78.0,160.0,68.0,215.0,75.0,211.0,80.0,47.0,6.0,7.0,8.0,0.0
Taiping → Ipoh,402.0,210.0,87.0,54.0,103.0,1038.0,6222.0,7074.0,2660.0,4952.0,1900.0,1992.0,3670.0,1874.0,3943.0,1767.0,3663.0,2016.0,4539.0,2266.0,623.0,220.0,31.0,9.0
Taiping → Kamunting,7.0,6.0,1.0,1.0,1.0,6.0,20.0,14.0,13.0,15.0,14.0,33.0,12.0,53.0,19.0,41.0,16.0,47.0,81.0,14.0,7.0,4.0,2.0,0.0
Taiping → Kobah,4.0,2.0,4.0,0.0,22.0,72.0,95.0,74.0,55.0,132.0,67.0,106.0,56.0,133.0,69.0,160.0,90.0,200.0,117.0,36.0,13.0,1.0,4.0,0.0
Taiping → Kodiang,6.0,3.0,1.0,1.0,5.0,8.0,24.0,21.0,15.0,45.0,24.0,48.0,27.0,65.0,33.0,65.0,31.0,60.0,50.0,18.0,10.0,7.0,0.0,2.0
Taiping → Kuala Kangsar,69.0,19.0,7.0,9.0,10.0,34.0,719.0,904.0,248.0,421.0,432.0,233.0,700.0,548.0,676.0,606.0,770.0,1134.0,802.0,879.0,171.0,11.0,16.0,4.0
Taiping → Nibong Tebal,10.0,18.0,7.0,3.0,22.0,181.0,996.0,1228.0,167.0,383.0,217.0,355.0,382.0,569.0,251.0,650.0,458.0,574.0,781.0,314.0,104.0,2.0,0.0,3.0
Taiping → Padang Besar,172.0,116.0,64.0,51.0,872.0,2368.0,1909.0,405.0,1274.0,806.0,306.0,216.0,212.0,155.0,67.0,82.0,41.0,65.0,26.0,6.0,9.0,21.0,0.0,4.0
Taiping → Padang Rengas,6.0,1.0,0.0,0.0,1.0,44.0,469.0,129.0,29.0,65.0,80.0,27.0,139.0,95.0,143.0,120.0,269.0,361.0,271.0,219.0,64.0,5.0,1.0,0.0
Taiping → Parit Buntar,33.0,16.0,6.0,4.0,13.0,41.0,549.0,439.0,160.0,371.0,236.0,452.0,414.0,537.0,444.0,669.0,487.0,776.0,1060.0,381.0,115.0,7.0,22.0,9.0
Taiping → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,1.0,1.0,7.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Taiping → Simpang Ampat,44.0,17.0,6.0,6.0,46.0,132.0,1064.0,615.0,508.0,472.0,316.0,532.0,306.0,559.0,382.0,719.0,470.0,960.0,900.0,425.0,81.0,7.0,4.0,4.0
Taiping → Sungai Petani,49.0,33.0,14.0,8.0,123.0,213.0,561.0,452.0,316.0,482.0,249.0,481.0,286.0,704.0,487.0,710.0,332.0,1089.0,414.0,259.0,82.0,13.0,12.0,6.0
Taiping → Sungai Siput,15.0,5.0,0.0,2.0,6.0,44.0,539.0,653.0,310.0,194.0,148.0,54.0,255.0,180.0,289.0,206.0,432.0,414.0,289.0,192.0,59.0,5.0,0.0,1.0
Taiping → Taiping,0.0,1.0,4.0,1.0,2.0,1.0,10.0,17.0,14.0,4.0,6.0,3.0,5.0,5.0,8.0,8.0,9.0,12.0,4.0,11.0,4.0,7.0,3.0,5.0
Taiping → Tasek Gelugor,7.0,4.0,1.0,2.0,9.0,67.0,351.0,130.0,171.0,171.0,107.0,154.0,110.0,197.0,175.0,344.0,150.0,413.0,163.0,109.0,24.0,7.0,6.0,4.0
Taiping → Unknown,0.0,0.0,0.0,0.0,2.0,1.0,11.0,4.0,6.0,1.0,4.0,3.0,4.0,2.0,3.0,1.0,6.0,8.0,6.0,2.0,1.0,2.0,2.0,0.0
Tasek Gelugor → Alor Setar,165.0,92.0,49.0,33.0,211.0,1023.0,4472.0,4621.0,4672.0,1413.0,2679.0,1202.0,2234.0,1135.0,2350.0,2653.0,2459.0,2686.0,2678.0,2457.0,1053.0,1459.0,279.0,40.0
Tasek Gelugor → Anak Bukit,67.0,36.0,17.0,16.0,105.0,949.0,3595.0,3759.0,3017.0,796.0,1332.0,777.0,1333.0,656.0,1392.0,1602.0,2303.0,2437.0,2863.0,1832.0,824.0,1199.0,205.0,97.0
Tasek Gelugor → Arau,201.0,104.0,71.0,94.0,289.0,1320.0,3878.0,3393.0,3219.0,1302.0,3220.0,984.0,2685.0,1022.0,3159.0,2888.0,3377.0,3444.0,3801.0,2902.0,1168.0,1924.0,27.0,239.0
Tasek Gelugor → Bagan Serai,5.0,5.0,3.0,0.0,1.0,20.0,104.0,158.0,111.0,49.0,31.0,89.0,52.0,116.0,41.0,104.0,126.0,175.0,171.0,65.0,7.0,4.0,0.0,2.0
Tasek Gelugor → Bukit Ketri,23.0,3.0,8.0,4.0,26.0,217.0,475.0,516.0,503.0,149.0,418.0,100.0,399.0,110.0,479.0,388.0,547.0,525.0,556.0,482.0,159.0,563.0,1.0,60.0
Tasek Gelugor → Bukit Mertajam,26.0,17.0,11.0,6.0,5.0,161.0,1078.0,2040.0,800.0,711.0,308.0,395.0,236.0,346.0,223.0,447.0,551.0,432.0,748.0,614.0,919.0,77.0,76.0,28.0
Tasek Gelugor → Bukit Tengah,4.0,4.0,5.0,3.0,1.0,11.0,241.0,758.0,145.0,147.0,55.0,154.0,50.0,135.0,75.0,131.0,193.0,176.0,416.0,187.0,112.0,26.0,28.0,6.0
Tasek Gelugor → Butterworth,118.0,55.0,33.0,15.0,58.0,148.0,2095.0,4503.0,1733.0,1648.0,681.0,1290.0,633.0,967.0,567.0,949.0,985.0,883.0,982.0,785.0,623.0,176.0,151.0,79.0
Tasek Gelugor → Gurun,12.0,12.0,5.0,4.0,12.0,117.0,501.0,938.0,393.0,223.0,362.0,197.0,315.0,263.0,434.0,592.0,503.0,753.0,747.0,638.0,254.0,259.0,75.0,4.0
Tasek Gelugor → Ipoh,53.0,37.0,20.0,4.0,9.0,68.0,402.0,194.0,566.0,250.0,222.0,523.0,192.0,479.0,211.0,446.0,386.0,395.0,368.0,47.0,40.0,62.0,5.0,0.0
Tasek Gelugor → Kamunting,3.0,5.0,3.0,1.0,2.0,32.0,334.0,49.0,102.0,31.0,34.0,89.0,44.0,102.0,50.0,137.0,83.0,104.0,88.0,36.0,32.0,2.0,1.0,1.0
Tasek Gelugor → Kobah,11.0,6.0,2.0,6.0,13.0,125.0,1264.0,1228.0,701.0,329.0,567.0,275.0,496.0,326.0,565.0,768.0,708.0,1344.0,1612.0,1085.0,489.0,466.0,168.0,12.0
Tasek Gelugor → Kodiang,28.0,7.0,5.0,7.0,18.0,255.0,442.0,480.0,466.0,205.0,589.0,214.0,548.0,263.0,622.0,748.0,734.0,632.0,766.0,557.0,286.0,550.0,3.0,92.0
Tasek Gelugor → Kuala Kangsar,8.0,5.0,3.0,3.0,1.0,9.0,84.0,85.0,162.0,39.0,60.0,139.0,43.0,150.0,63.0,165.0,99.0,97.0,102.0,18.0,6.0,4.0,0.0,0.0
Tasek Gelugor → Nibong Tebal,18.0,21.0,2.0,0.0,15.0,145.0,239.0,703.0,151.0,195.0,95.0,207.0,152.0,264.0,145.0,383.0,300.0,280.0,201.0,49.0,9.0,4.0,4.0,2.0
Tasek Gelugor → Padang Besar,315.0,191.0,84.0,161.0,504.0,4051.0,4563.0,6388.0,7323.0,2953.0,4456.0,1296.0,2427.0,800.0,1353.0,849.0,669.0,488.0,307.0,260.0,140.0,163.0,18.0,37.0
Tasek Gelugor → Padang Rengas,4.0,2.0,0.0,0.0,0.0,5.0,63.0,25.0,109.0,11.0,9.0,25.0,5.0,32.0,5.0,27.0,17.0,18.0,41.0,6.0,6.0,1.0,0.0,0.0
Tasek Gelugor → Parit Buntar,2.0,6.0,4.0,2.0,2.0,20.0,136.0,253.0,109.0,86.0,55.0,161.0,110.0,141.0,114.0,209.0,184.0,191.0,227.0,64.0,11.0,5.0,1.0,7.0
Tasek Gelugor → Penalty,0.0,0.0,0.0,0.0,0.0,0.0,40.0,16.0,2.0,0.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0
Tasek Gelugor → Simpang Ampat,5.0,2.0,0.0,1.0,0.0,8.0,181.0,82.0,84.0,46.0,37.0,108.0,74.0,140.0,65.0,139.0,111.0,115.0,89.0,27.0,3.0,4.0,0.0,0.0
Tasek Gelugor → Sungai Petani,43.0,17.0,12.0,9.0,17.0,139.0,895.0,2392.0,1030.0,399.0,917.0,446.0,792.0,535.0,984.0,1179.0,1025.0,1315.0,1053.0,909.0,250.0,342.0,141.0,11.0
Tasek Gelugor → Sungai Siput,0.0,0.0,0.0,0.0,0.0,6.0,34.0,18.0,83.0,23.0,23.0,62.0,13.0,69.0,28.0,69.0,43.0,46.0,58.0,8.0,13.0,6.0,0.0,0.0
Tasek Gelugor → Taiping,21.0,6.0,2.0,4.0,5.0,94.0,591.0,160.0,338.0,92.0,113.0,214.0,88.0,256.0,100.0,244.0,187.0,297.0,210.0,32.0,29.0,9.0,7.0,2.0
Tasek Gelugor → Tasek Gelugor,4.0,1.0,0.0,0.0,2.0,3.0,18.0,22.0,4.0,7.0,7.0,10.0,11.0,3.0,7.0,9.0,9.0,6.0,9.0,10.0,7.0,3.0,4.0,5.0
Tasek Gelugor → Unknown,0.0,0.0,0.0,0.0,0.0,4.0,19.0,13.0,4.0,3.0,6.0,1.0,4.0,2.0,5.0,6.0,9.0,5.0,2.0,1.0,1.0,1.0,1.0,0.0
Unknown → Alor Setar,0.0,0.0,0.0,0.0,0.0,0.0,77.0,28.0,12.0,4.0,18.0,7.0,10.0,8.0,5.0,6.0,8.0,2.0,13.0,13.0,7.0,6.0,5.0,5.0
Unknown → Anak Bukit,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,4.0,3.0,18.0,4.0,2.0,1.0,0.0,3.0,3.0,4.0,4.0,7.0,6.0,1.0,3.0,1.0
Unknown → Arau,0.0,0.0,0.0,0.0,1.0,0.0,48.0,21.0,6.0,7.0,18.0,4.0,9.0,2.0,9.0,7.0,7.0,3.0,7.0,9.0,5.0,7.0,4.0,4.0
Unknown → Bagan Serai,0.0,0.0,0.0,0.0,0.0,1.0,8.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
Unknown → Bukit Ketri,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,3.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,0.0
Unknown → Bukit Mertajam,2.0,0.0,0.0,0.0,0.0,2.0,49.0,17.0,17.0,8.0,19.0,7.0,10.0,0.0,10.0,7.0,8.0,11.0,7.0,13.0,10.0,5.0,1.0,6.0
Unknown → Bukit Tengah,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,3.0,0.0,0.0,1.0
Unknown → Butterworth,1.0,0.0,0.0,0.0,0.0,0.0,56.0,24.0,14.0,11.0,36.0,26.0,40.0,0.0,9.0,16.0,19.0,21.0,17.0,5.0,19.0,9.0,4.0,4.0
Unknown → Gurun,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,6.0,4.0,4.0,8.0,6.0,4.0,0.0,2.0,1.0
Unknown → Ipoh,0.0,1.0,0.0,0.0,0.0,0.0,29.0,11.0,3.0,5.0,8.0,3.0,6.0,3.0,7.0,1.0,5.0,0.0,7.0,1.0,7.0,10.0,0.0,0.0
Unknown → Kamunting,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0
Unknown → Kobah,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,4.0,2.0,3.0,1.0,0.0,3.0,0.0,9.0,2.0,4.0,8.0,9.0,6.0,0.0,2.0,0.0
Unknown → Kodiang,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,3.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
Unknown → Kuala Kangsar,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.0,0.0,2.0,6.0,3.0,1.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,0.0,0.0
Unknown → Nibong Tebal,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0
Unknown → Padang Besar,0.0,0.0,0.0,0.0,6.0,1.0,36.0,28.0,30.0,17.0,25.0,5.0,49.0,1.0,9.0,6.0,9.0,8.0,1.0,0.0,1.0,4.0,0.0,0.0
Unknown → Padang Rengas,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Unknown → Parit Buntar,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,2.0,5.0,0.0,0.0,2.0,1.0,3.0,18.0,3.0,12.0,14.0,2.0,0.0,1.0,2.0
Unknown → Simpang Ampat,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,1.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,12.0,2.0,0.0,1.0,0.0,0.0
Unknown → Sungai Petani,0.0,0.0,0.0,0.0,0.0,0.0,48.0,24.0,4.0,2.0,13.0,10.0,3.0,5.0,6.0,12.0,10.0,4.0,12.0,5.0,3.0,4.0,4.0,4.0
Unknown → Sungai Siput,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0
Unknown → Taiping,1.0,1.0,0.0,0.0,0.0,0.0,12.0,8.0,5.0,3.0,9.0,4.0,1.0,9.0,2.0,3.0,2.0,7.0,6.0,6.0,3.0,2.0,0.0,0.0
Unknown → Tasek Gelugor,1.0,1.0,0.0,2.0,0.0,1.0,40.0,18.0,3.0,1.0,21.0,4.0,7.0,3.0,8.0,4.0,3.0,7.0,8.0,6.0,2.0,4.0,0.0,1.0
